Loading matrix data... DONE [0.25 s]
log4j:WARN No appenders could be found for logger (com.graphhopper.jsprit.core.algorithm.termination.TimeTermination).
log4j:WARN Please initialize the log4j system properly.
Eval 359 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 360 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 361 1.3694571671445222E12distancia: 420579.1689453125desborde: 0 tiempo: 2.9034985E7
Eval 362 1.3552922181657153E12distancia: 437094.7109375desborde: 0 tiempo: 2.8790859E7
Eval 363 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 364 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 365 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 366 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 367 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 368 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 369 1.3882135097778447E12distancia: 397656.251953125desborde: 0 tiempo: 2.8764539E7
Eval 370 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 371 1.3682235729876687E12distancia: 422043.1630859375desborde: 0 tiempo: 2.8563947E7
Eval 372 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 373 1.378006553924055E12distancia: 410289.4716796875desborde: 0 tiempo: 2.8246513E7
Eval 374 -289.0distancia: 0.0desborde: 17 tiempo: 0.0
Eval 375 1.3726491785964639E12distancia: 416767.1123046875desborde: 0 tiempo: 2.8690708E7
Eval 376 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 377 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 378 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 379 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 380 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 381 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 382 1.3508121284429092E12distancia: 442189.8642578125desborde: 0 tiempo: 2.9690624E7
Eval 383 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 384 1.3885537940499688E12distancia: 397228.1591796875desborde: 0 tiempo: 2.9090817E7
Eval 385 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 386 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 387 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 388 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 389 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 390 1.376878333908921E12distancia: 411662.0830078125desborde: 0 tiempo: 2.9090341E7
Eval 391 1.379913534509761E12distancia: 407958.9072265625desborde: 0 tiempo: 2.8497612E7
Eval 392 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 393 1.3865943580484001E12distancia: 399686.935546875desborde: 0 tiempo: 2.9142034E7
Eval 394 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 395 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 396 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 397 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 398 1.3687694922218765E12distancia: 421395.9091796875desborde: 0 tiempo: 2.8931943E7
Eval 399 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 400 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 401 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 402 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 403 1.3615531260858638E12distancia: 429873.095703125desborde: 0 tiempo: 2.8867133E7
Eval 404 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 405 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 406 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 407 -256.0distancia: 0.0desborde: 16 tiempo: 0.0
Eval 408 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 409 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 410 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 411 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 412 1.3704096105593838E12distancia: 419445.3408203125desborde: 0 tiempo: 2.8788975E7
Eval 413 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 414 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 415 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 416 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 417 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 418 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 419 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 420 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 421 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 422 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 423 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 424 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 425 -361.0distancia: 0.0desborde: 19 tiempo: 0.0
Eval 426 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 427 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 428 1.390716952856749E12distancia: 394495.9462890625desborde: 0 tiempo: 2.8610162E7
Eval 429 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 430 1.3940041117767124E12distancia: 390307.43359375desborde: 0 tiempo: 2.868598E7
Eval 431 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 432 -169.0distancia: 0.0desborde: 13 tiempo: 0.0
Eval 433 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 434 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 435 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 436 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 437 1.4029939667529526E12distancia: 378615.9501953125desborde: 0 tiempo: 2.7836065E7
Eval 438 1.3654620687549966E12distancia: 425302.169921875desborde: 0 tiempo: 2.8615092E7
Eval 439 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 440 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 441 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 442 1.3805216495019922E12distancia: 407212.9111328125desborde: 0 tiempo: 2.9483133E7
Eval 443 1.391915268660607E12distancia: 392974.2177734375desborde: 0 tiempo: 2.8798825E7
Eval 444 1.370012379938428E12distancia: 419918.5927734375desborde: 0 tiempo: 2.867798E7
Eval 445 1.393969942714117E12distancia: 390351.203125desborde: 0 tiempo: 2.8628259E7
Eval 446 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 447 1.3808619174840398E12distancia: 406794.8955078125desborde: 0 tiempo: 2.9649552E7
Eval 448 1.393969942714117E12distancia: 390351.203125desborde: 0 tiempo: 2.8628259E7
Eval 449 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 450 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 451 1.3525624610964116E12distancia: 440206.2509765625desborde: 0 tiempo: 2.9086541E7
Eval 452 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 453 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 454 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 455 1.3841584312426484E12distancia: 402722.7001953125desborde: 0 tiempo: 2.78852E7
Eval 456 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 457 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 458 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 459 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 460 1.325154584492224E12distancia: 470307.6865234375desborde: 0 tiempo: 3.1197846E7
Eval 461 1.3639124059241582E12distancia: 427120.0048828125desborde: 0 tiempo: 3.1443147E7
Eval 462 1.3552557574344844E12distancia: 437136.4169921875desborde: 0 tiempo: 2.9522046E7
Eval 463 1.404390222324669E12distancia: 376767.5439453125desborde: 0 tiempo: 2.8021496E7
Eval 464 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 465 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 466 1.3903842930154045E12distancia: 394917.34765625desborde: 0 tiempo: 2.9140732E7
Eval 467 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 468 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 469 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 470 1.362943167932282E12distancia: 428253.1220703125desborde: 0 tiempo: 3.0393838E7
Eval 471 1.373439110308404E12distancia: 415818.3427734375desborde: 0 tiempo: 2.8617963E7
Eval 472 1.3552922181657153E12distancia: 437094.7109375desborde: 0 tiempo: 2.8790859E7
Eval 473 1.3440993263422168E12distancia: 449716.1083984375desborde: 0 tiempo: 3.0218248E7
Eval 474 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 475 1.3798158203876465E12distancia: 408078.6494140625desborde: 0 tiempo: 2.8577621E7
Eval 476 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 477 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 478 1.389479576608519E12distancia: 396061.1416015625desborde: 0 tiempo: 2.8894049E7
Eval 479 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 480 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 481 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 482 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 483 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 484 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 485 1.4258553863538716E12distancia: 347114.8486328125desborde: 0 tiempo: 2.6241927E7
Eval 486 -4.0distancia: 0.0desborde: 2 tiempo: 0.0
Eval 487 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 488 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 489 1.3680243607550005E12distancia: 422279.1064453125desborde: 0 tiempo: 2.958518E7
Eval 490 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 491 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 492 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 493 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 494 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 495 1.3682235729876687E12distancia: 422043.1630859375desborde: 0 tiempo: 2.8563947E7
Eval 496 1.368162417641669E12distancia: 422115.6083984375desborde: 0 tiempo: 2.8969968E7
Eval 497 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 498 1.3467423834521387E12distancia: 446767.8603515625desborde: 0 tiempo: 3.0896272E7
Eval 499 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 500 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 501 1.375688812980425E12distancia: 413104.2138671875desborde: 0 tiempo: 3.0583788E7
Eval 502 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 503 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 504 1.404390222324669E12distancia: 376767.5439453125desborde: 0 tiempo: 2.8021496E7
Eval 505 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 506 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 507 1.3682235729876687E12distancia: 422043.1630859375desborde: 0 tiempo: 2.8563947E7
Eval 508 1.3820127093226375E12distancia: 405377.9658203125desborde: 0 tiempo: 2.9830364E7
Eval 509 1.3704096105593838E12distancia: 419445.3408203125desborde: 0 tiempo: 2.8788975E7
Eval 510 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 511 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 512 1.3655879122122947E12distancia: 425154.1982421875desborde: 0 tiempo: 2.9560984E7
Eval 513 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 514 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 515 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 516 1.3483629961519775E12distancia: 444950.4560546875desborde: 0 tiempo: 3.0032319E7
Eval 517 1.366036429562643E12distancia: 424626.39453125desborde: 0 tiempo: 3.0296349E7
Eval 518 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 519 1.281422580010606E12distancia: 514705.0849609375desborde: 0 tiempo: 3.2025713E7
Eval 520 1.3900680200090552E12distancia: 395317.57421875desborde: 0 tiempo: 2.8886507E7
Eval 521 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 522 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 523 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 524 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 525 1.3276947061628599E12distancia: 467599.3994140625desborde: 0 tiempo: 3.1468986E7
Eval 526 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 527 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 528 1.372675774157681E12distancia: 416735.2041015625desborde: 0 tiempo: 2.8679186E7
Eval 529 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 530 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 531 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 532 1.2928323330397197E12distancia: 503499.326171875desborde: 0 tiempo: 3.1945775E7
Eval 533 1.4025035094736824E12distancia: 379263.0947265625desborde: 0 tiempo: 2.8493958E7
Eval 534 -196.0distancia: 0.0desborde: 14 tiempo: 0.0
Eval 535 1.3356703013229048E12distancia: 458991.9423828125desborde: 0 tiempo: 3.1066959E7
Eval 536 1.3966185871991543E12distancia: 386943.6875desborde: 0 tiempo: 2.8662488E7
Eval 537 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 538 1.3377821988234185E12distancia: 456685.5654296875desborde: 0 tiempo: 3.1095261E7
Eval 539 1.3327446090670474E12distancia: 462168.0380859375desborde: 0 tiempo: 3.0716105E7
Eval 540 1.3882135097778447E12distancia: 397656.251953125desborde: 0 tiempo: 2.8764539E7
Eval 541 1.3841584312426484E12distancia: 402722.7001953125desborde: 0 tiempo: 2.78852E7
Eval 542 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 543 -4.0distancia: 0.0desborde: 2 tiempo: 0.0
Eval 544 1.3713505674641414E12distancia: 418322.1689453125desborde: 0 tiempo: 2.9088515E7
Eval 545 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 546 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 547 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 548 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 549 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 550 1.3925417658562957E12distancia: 392176.28515625desborde: 0 tiempo: 2.919435E7
Eval 551 1.3544301294345688E12distancia: 438079.7587890625desborde: 0 tiempo: 2.9449168E7
Eval 552 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 553 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 554 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 555 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 556 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 557 1.3326723314268066E12distancia: 462246.2255859375desborde: 0 tiempo: 3.2048061E7
Eval 558 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 559 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 560 1.3865943580484001E12distancia: 399686.935546875desborde: 0 tiempo: 2.9142034E7
Eval 561 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 562 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 563 1.393969942714117E12distancia: 390351.203125desborde: 0 tiempo: 2.8628259E7
Eval 564 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 565 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 566 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 567 1.3373185304319675E12distancia: 457192.9287109375desborde: 0 tiempo: 3.0965322E7
Eval 568 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 569 1.3777931165542744E12distancia: 410549.4951171875desborde: 0 tiempo: 2.8724267E7
Eval 570 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 571 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 572 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 573 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 574 1.3565935757148755E12distancia: 435603.5224609375desborde: 0 tiempo: 2.9839783E7
Eval 575 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 576 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 577 1.3713505674641414E12distancia: 418322.1689453125desborde: 0 tiempo: 2.9088515E7
Eval 578 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 579 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 580 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 581 1.4029939667529526E12distancia: 378615.9501953125desborde: 0 tiempo: 2.7836065E7
Eval 582 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 583 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 584 1.323421875669343E12distancia: 472146.1943359375desborde: 0 tiempo: 3.0738374E7
Eval 585 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 586 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 587 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 588 1.3540694377914863E12distancia: 438491.125desborde: 0 tiempo: 3.020619E7
Eval 589 1.3693511488841519E12distancia: 420705.1884765625desborde: 0 tiempo: 2.9104824E7
Eval 590 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 591 -144.0distancia: 0.0desborde: 12 tiempo: 0.0
Eval 592 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 593 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 594 1.373561908404233E12distancia: 415670.658203125desborde: 0 tiempo: 2.8508256E7
Eval 595 1.385599854534086E12distancia: 400929.1083984375desborde: 0 tiempo: 2.8121505E7
Eval 596 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 597 1.3347077004077207E12distancia: 460039.3505859375desborde: 0 tiempo: 3.0628574E7
Eval 598 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 599 1.3378114845411006E12distancia: 456653.5009765625desborde: 0 tiempo: 3.1280312E7
Eval 600 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 601 1.282425401629041E12distancia: 513729.990234375desborde: 0 tiempo: 3.2870386E7
Eval 602 1.3610949057904602E12distancia: 430405.7373046875desborde: 0 tiempo: 2.9293985E7
Eval 603 1.365884095026465E12distancia: 424805.7314453125desborde: 0 tiempo: 2.887756E7
Eval 604 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 605 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 606 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 607 1.3459189397628843E12distancia: 447688.580078125desborde: 0 tiempo: 2.9255052E7
Eval 608 1.2957168467471182E12distancia: 500626.6650390625desborde: 0 tiempo: 3.2399604E7
Eval 609 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 610 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 611 1.3834887568403704E12distancia: 403553.27734375desborde: 0 tiempo: 3.0289847E7
Eval 612 1.3290256943828025E12distancia: 466174.0126953125desborde: 0 tiempo: 3.1070431E7
Eval 613 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 614 1.3728309603843582E12distancia: 416548.849609375desborde: 0 tiempo: 3.1274451E7
Eval 615 1.3449413321377456E12distancia: 448779.0908203125desborde: 0 tiempo: 3.0775089E7
Eval 616 1.3896775833327493E12distancia: 395811.0927734375desborde: 0 tiempo: 2.7846812E7
Eval 617 1.3617125049377256E12distancia: 429687.6767578125desborde: 0 tiempo: 2.9879755E7
Eval 618 1.3896775833327493E12distancia: 395811.0927734375desborde: 0 tiempo: 2.7846812E7
Eval 619 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 620 1.3894724211254363E12distancia: 396070.1748046875desborde: 0 tiempo: 2.8096328E7
Eval 621 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 622 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 623 1.3784766221877732E12distancia: 409716.2216796875desborde: 0 tiempo: 2.9143938E7
Eval 624 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 625 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 626 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 627 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 628 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 629 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 630 1.358806179721298E12distancia: 433056.3759765625desborde: 0 tiempo: 2.9302601E7
Eval 631 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 632 1.3726491785964639E12distancia: 416767.1123046875desborde: 0 tiempo: 2.8690708E7
Eval 633 1.3187954206777686E12distancia: 477020.4228515625desborde: 0 tiempo: 3.1610061E7
Eval 634 1.404390222324669E12distancia: 376767.5439453125desborde: 0 tiempo: 2.8021496E7
Eval 635 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 636 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 637 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 638 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 639 1.3619353557579229E12distancia: 429428.28125desborde: 0 tiempo: 2.8966462E7
Eval 640 1.3648628633377468E12distancia: 426006.0341796875desborde: 0 tiempo: 2.8985586E7
Eval 641 1.358806179721298E12distancia: 433056.3759765625desborde: 0 tiempo: 2.9302601E7
Eval 642 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 643 1.3702583245861477E12distancia: 419625.642578125desborde: 0 tiempo: 2.863033E7
Eval 644 -16.0distancia: 0.0desborde: 4 tiempo: 0.0
Eval 645 1.355459111757896E12distancia: 436903.7568359375desborde: 0 tiempo: 3.0444115E7
Eval 646 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 647 1.3929430623944912E12distancia: 391664.3232421875desborde: 0 tiempo: 2.8652201E7
Eval 648 1.393969942714117E12distancia: 390351.203125desborde: 0 tiempo: 2.8628259E7
Eval 649 1.3865943580484001E12distancia: 399686.935546875desborde: 0 tiempo: 2.9142034E7
Eval 650 1.304621947479248E12distancia: 491652.2724609375desborde: 0 tiempo: 3.2275362E7
Eval 651 1.3106733111601277E12distancia: 485459.1572265625desborde: 0 tiempo: 3.175797E7
Eval 652 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 653 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 654 1.3525624610964116E12distancia: 440206.2509765625desborde: 0 tiempo: 2.9086541E7
Eval 655 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 656 -9.0distancia: 0.0desborde: 3 tiempo: 0.0
Eval 657 -1.0distancia: 0.0desborde: 1 tiempo: 0.0
Eval 658 -225.0distancia: 0.0desborde: 15 tiempo: 0.0
Eval 659 -25.0distancia: 0.0desborde: 5 tiempo: 0.0
Eval 660 1.383899651128162E12distancia: 403043.8603515625desborde: 0 tiempo: 2.8859728E7
Eval 661 1.3865943580484001E12distancia: 399686.935546875desborde: 0 tiempo: 2.9142034E7
Eval 662 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 663 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 664 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 665 1.3704096105593838E12distancia: 419445.3408203125desborde: 0 tiempo: 2.8788975E7
Eval 666 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 667 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 668 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 669 1.3688494003059888E12distancia: 421301.0849609375desborde: 0 tiempo: 3.0732157E7
Eval 670 1.3831831347921804E12distancia: 403931.763671875desborde: 0 tiempo: 2.9855774E7
Eval 671 1.3696119203811272E12distancia: 420395.15234375desborde: 0 tiempo: 2.9989098E7
Eval 672 1.385599854534086E12distancia: 400929.1083984375desborde: 0 tiempo: 2.8121505E7
Eval 673 -4.0distancia: 0.0desborde: 2 tiempo: 0.0
Eval 674 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 675 1.3470783638186658E12distancia: 446391.8017578125desborde: 0 tiempo: 3.0178557E7
Eval 676 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 677 -100.0distancia: 0.0desborde: 10 tiempo: 0.0
Eval 678 1.337471329056537E12distancia: 457025.79296875desborde: 0 tiempo: 3.148866E7
Eval 679 -64.0distancia: 0.0desborde: 8 tiempo: 0.0
Eval 680 1.3808619174840398E12distancia: 406794.8955078125desborde: 0 tiempo: 2.9829552E7
Eval 681 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 682 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 683 1.390716952856749E12distancia: 394495.9462890625desborde: 0 tiempo: 2.8610162E7
Eval 684 1.3266240390267412E12distancia: 468742.8564453125desborde: 0 tiempo: 3.2340256E7
Eval 685 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 686 1.3661196459028142E12distancia: 424528.3955078125desborde: 0 tiempo: 2.9480304E7
Eval 687 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 688 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
Eval 689 1.3542191790379448E12distancia: 438320.345703125desborde: 0 tiempo: 3.1745359E7
Eval 690 -36.0distancia: 0.0desborde: 6 tiempo: 0.0
Eval 691 1.3513735840817217E12distancia: 441554.4365234375desborde: 0 tiempo: 3.0589891E7
Eval 692 -81.0distancia: 0.0desborde: 9 tiempo: 0.0
Eval 693 -121.0distancia: 0.0desborde: 11 tiempo: 0.0
Eval 694 1.353976423378913E12distancia: 438597.2880859375desborde: 0 tiempo: 2.9223394E7
Eval 695 1.373561908404233E12distancia: 415670.658203125desborde: 0 tiempo: 2.8508256E7
Eval 696 1.3887632088591367E12distancia: 396964.3505859375desborde: 0 tiempo: 3.0368066E7
Eval 697 1.3358518598411477E12distancia: 458794.1201171875desborde: 0 tiempo: 3.0762173E7
Eval 698 -49.0distancia: 0.0desborde: 7 tiempo: 0.0
